     0.208930    0.0271034    0.0385291    0.0513063    0.0669711    0.0854480     0.100293    0.0996909     0.113881     0.126898     0.134785     0.138186     0.180216     0.290220     0.512745
     0.213796    0.0253891    0.0360922    0.0480610    0.0627353    0.0800431    0.0939495    0.0913207     0.104320     0.116244     0.123469     0.126584     0.165086     0.265854     0.469695
     0.218776    0.0266997    0.0379552    0.0505419    0.0659736    0.0841748    0.0987986    0.0970637     0.110880     0.123554     0.131233     0.134544     0.175467     0.282571     0.499233
     0.223872    0.0267839    0.0380749    0.0507015    0.0661817    0.0844407    0.0991107    0.0973412     0.111196     0.123907     0.131608     0.134929     0.175969     0.283379     0.500660
     0.229087    0.0272247    0.0387016    0.0515358    0.0672709    0.0858301     0.100741    0.0998056     0.114012     0.127045     0.134940     0.138345     0.180425     0.290555     0.513336
     0.234423    0.0225108    0.0320006    0.0426126    0.0556233    0.0709690    0.0832989    0.0803771    0.0918182     0.102314     0.108673     0.111415     0.145303     0.233994     0.413408
     0.239883    0.0236142    0.0335690    0.0447013    0.0583495    0.0744476    0.0873815    0.0853928    0.0975474     0.108698     0.115454     0.118367     0.154369     0.248595     0.439205
     0.245471    0.0272453    0.0387308    0.0515749    0.0673218    0.0858953     0.100818     0.101342     0.115767     0.129000     0.137017     0.140475     0.183201     0.295026     0.521237
     0.251189    0.0260347    0.0370099    0.0492833    0.0643304    0.0820787    0.0963383    0.0984197     0.112429     0.125280     0.133067     0.136424     0.177919     0.286519     0.506205
     0.257040    0.0289155    0.0411051    0.0547366    0.0714487    0.0911608     0.106998     0.110074     0.125742     0.140115     0.148824     0.152579     0.198987     0.320447     0.566150
     0.263027    0.0309770    0.0440359    0.0586390    0.0765427    0.0976602     0.114627     0.119694     0.136731     0.152361     0.161830     0.165913     0.216378     0.348453     0.615628
     0.269153    0.0340285    0.0483736    0.0644152    0.0840828     0.107280     0.125919     0.134343     0.153466     0.171008     0.181636     0.186220     0.242861     0.391101     0.690975
     0.275423    0.0301657    0.0428823    0.0571030    0.0745379    0.0951020     0.111625     0.118317     0.135158     0.150607     0.159968     0.164004     0.213887     0.344443     0.608544
     0.281838    0.0356262    0.0506448    0.0674398    0.0880306     0.112318     0.131831     0.143365     0.163772     0.182492     0.193834     0.198725     0.259169     0.417365     0.737379
     0.288403    0.0393036    0.0558725    0.0744009    0.0971174     0.123911     0.145438     0.159948     0.182715     0.203600     0.216254     0.221711     0.289147     0.465641     0.822667
     0.295121    0.0435525    0.0619125    0.0824443     0.107616     0.137307     0.161161     0.178615     0.204039     0.227362     0.241493     0.247586     0.322893     0.519984     0.918678
     0.301995    0.0475158    0.0675466    0.0899467     0.117409     0.149801     0.175827     0.197581     0.225706     0.251505     0.267136     0.273877     0.357180     0.575200      1.01623
     0.309030    0.0510799    0.0726132    0.0966931     0.126216     0.161037     0.189015     0.213155     0.243496     0.271329     0.288192     0.295464     0.385333     0.620538      1.09633
     0.316228    0.0539184    0.0766483     0.102067     0.133230     0.169987     0.199519     0.224700     0.256684     0.286025     0.303801     0.311467     0.406204     0.654148      1.15571
     0.323594    0.0530125    0.0753605     0.100352     0.130992     0.167131     0.196167     0.222328     0.253974     0.283005     0.300595     0.308180     0.401914     0.647240      1.14351
     0.331131    0.0622700    0.0885206     0.117876     0.153866     0.196317     0.230423     0.261202     0.298383     0.332490     0.353156     0.362066     0.472191     0.760414      1.34346
     0.338844    0.0593752    0.0844055     0.112396     0.146713     0.187190     0.219711     0.252156     0.288047     0.320973     0.340923     0.349525     0.455835     0.734074      1.29693
     0.346737    0.0648988    0.0922576     0.122852     0.160362     0.204604     0.240150     0.275516     0.314734     0.350710     0.372507     0.381906     0.498068     0.802085      1.41708
     0.354813    0.0740462     0.105261     0.140168     0.182965     0.233443     0.274000     0.313044     0.357602     0.398478     0.423244     0.433923     0.565906     0.911332      1.61010
     0.363078    0.0735487     0.104554     0.139226     0.181735     0.231875     0.272159     0.312382     0.356846     0.397636     0.422351     0.433006     0.564710     0.909405      1.60669
     0.371535    0.0801209     0.113897     0.151668     0.197975     0.252594     0.296478     0.343093     0.391930     0.436730     0.463875     0.475580     0.620230     0.998815      1.76465
     0.380189     0.110801     0.157510     0.209744     0.273784     0.349318     0.410007     0.498230     0.569149     0.634207     0.673623     0.690620     0.900681      1.45045      2.56257
     0.389045     0.100709     0.143164     0.190640     0.248846     0.317501     0.372661     0.447732     0.511463     0.569927     0.605348     0.620623     0.809393      1.30344      2.30284
     0.398107     0.123146     0.175060     0.233113     0.304289     0.388238     0.455689     0.553020     0.631735     0.703947     0.747697     0.766564     0.999723      1.60995      2.84436
     0.407380     0.165585     0.235390     0.313450     0.409154     0.522034     0.612731     0.744843     0.850866     0.948125      1.00705      1.03246      1.34650      2.16839      3.83099
     0.416869     0.181325     0.257765     0.343245     0.448047     0.571657     0.670971     0.815662     0.931766      1.03827      1.10281      1.13063      1.47452      2.37456      4.19524
     0.426580     0.181589     0.258140     0.343745     0.448699     0.572488     0.671948     0.818731     0.935267      1.04217      1.10695      1.13488      1.48006      2.38349      4.21102
     0.436516     0.205789     0.292542     0.389556     0.508496     0.648786     0.761500     0.895572      1.02305      1.13999      1.21084      1.24140      1.61898      2.60720      4.60625
     0.446684     0.231702     0.329378     0.438606     0.572524     0.730475     0.857382      1.01180      1.15583      1.28795      1.36800      1.40252      1.82910      2.94557      5.20407
     0.457088     0.268259     0.381348     0.507811     0.662858     0.845732     0.992666      1.15291      1.31701      1.46755      1.55877      1.59810      2.08417      3.35634      5.92981
     0.467735     0.274154     0.389726     0.518969     0.677420     0.864315      1.01447      1.17827      1.34598      1.49984      1.59306      1.63326      2.13002      3.43018      6.06024
     0.478630     0.286134     0.406759     0.541648     0.707024     0.902086      1.05881      1.22932      1.40431      1.56483      1.66209      1.70402      2.22232      3.57882      6.32285
     0.489779     0.290403     0.412827     0.549729     0.717575     0.915545      1.07461      1.23996      1.41646      1.57837      1.67646      1.71876      2.24155      3.60977      6.37754
     0.501187     0.269013     0.382418     0.509238     0.664718     0.848109     0.995452      1.17065      1.33728      1.49014      1.58276      1.62269      2.11625      3.40800      6.02108
     0.512861     0.286675     0.407526     0.542669     0.708360     0.903787      1.06081      1.24384      1.42089      1.58331      1.68171      1.72415      2.24857      3.62108      6.39751
     0.524808     0.326707     0.464433     0.618451     0.807277      1.03000      1.20894      1.39274      1.59098      1.77284      1.88304      1.93054      2.51774      4.05455      7.16338
     0.537032     0.349668     0.497076     0.661916     0.864016      1.10239      1.29391      1.48231      1.69331      1.88687      2.00414      2.05471      2.67967      4.31533      7.62407
     0.549541     0.354920     0.504541     0.671859     0.876995      1.11895      1.31334      1.50955      1.72442      1.92153      2.04096      2.09245      2.72890      4.39460      7.76416
     0.562341     0.379817     0.539935     0.718988     0.938514      1.19744      1.40548      1.60614      1.83476      2.04449      2.17156      2.22635      2.90352      4.67581      8.26096
     0.575440     0.406691     0.578135     0.769856      1.00491      1.28216      1.50491      1.70937      1.95268      2.17588      2.31112      2.36944      3.09012      4.97633      8.79189
     0.588844     0.370841     0.527170     0.701993     0.916329      1.16913      1.37225      1.59555      1.82266      2.03100      2.15723      2.21166      2.88437      4.64497      8.20650
     0.602560     0.442750     0.629395     0.838119      1.09401      1.39584      1.63834      1.85529      2.11938      2.36164      2.50841      2.57170      3.35392      5.40113      9.54241
     0.616595     0.420151     0.597270     0.795340      1.03817      1.32460      1.55472      1.77768      2.03072      2.26284      2.40348      2.46412      3.21362      5.17519      9.14323
     0.630957     0.445038     0.632649     0.842447      1.09967      1.40305      1.64681      1.87721      2.14440      2.38952      2.53804      2.60208      3.39353      5.46491      9.65514
     0.645654     0.469076     0.666821     0.887955      1.15907      1.47884      1.73576      1.97465      2.25572      2.51356      2.66978      2.73715      3.56968      5.74859      10.1563
     0.660693     0.492443     0.700038     0.932184      1.21680      1.55250      1.82223      2.06650      2.36065      2.63049      2.79397      2.86447      3.73574      6.01601      10.6287
     0.676083     0.487231     0.692628     0.922317      1.20392      1.53608      1.80294      2.06407      2.35787      2.62739      2.79069      2.86110      3.73134      6.00893      10.6162
     0.691831     0.512156     0.728060     0.969503      1.26551      1.61466      1.89517      2.16160      2.46929      2.75155      2.92256      2.99630      3.90766      6.29287      11.1179
     0.707946     0.516196     0.733803     0.977147      1.27549      1.62739      1.91011      2.18185      2.49242      2.77732      2.94995      3.02437      3.94427      6.35182      11.2220
     0.724436     0.521734     0.741680     0.987635      1.28919      1.64485      1.93063      2.21395      2.52909      2.81818      2.99333      3.06886      4.00229      6.44526      11.3871
     0.741310     0.575776     0.818501      1.08993      1.42272      1.81522      2.13058      2.40838      2.75119      3.06566      3.25621      3.33837      4.35376      7.01127      12.3872
     0.758578     0.634463     0.901931      1.20103      1.56773      2.00025      2.34776      2.63983      3.01559      3.36029      3.56913      3.65919      4.77218      7.68509      13.5776
     0.776247     0.588170     0.836119      1.11340      1.45334      1.85430      2.17645      2.49043      2.84493      3.17012      3.36714      3.45211      4.50211      7.25016      12.8092
     0.794328     0.592856     0.842781      1.12226      1.46492      1.86907      2.19379      2.51096      2.86837      3.19625      3.39490      3.48056      4.53921      7.30992      12.9147
     0.812831     0.683904     0.972215      1.29462      1.68990      2.15612      2.53072      2.85621      3.26277      3.63572      3.86168      3.95912      5.16332      8.31497      14.6905
     0.831764     0.676543     0.961747      1.28069      1.67171      2.13292      2.50347      2.83649      3.24023      3.61061      3.83501      3.93178      5.12768      8.25758      14.5890
     0.851138     0.622074     0.884316      1.17758      1.53712      1.96119      2.30191      2.64998      3.02719      3.37321      3.58286      3.67326      4.79053      7.71464      13.6298
     0.870964     0.743114      1.05639      1.40670      1.83621      2.34279      2.74982      3.13495      3.58119      3.99055      4.23856      4.34551      5.66725      9.12650      16.1242
     0.891251     0.789251      1.12197      1.49404      1.95020      2.48824      2.92053      3.32155      3.79435      4.22807      4.49085      4.60416      6.00458      9.66973      17.0839
     0.912011     0.860154      1.22276      1.62826      2.12540      2.71178      3.18290      3.60032      4.11278      4.58290      4.86775      4.99058      6.50849      10.4812      18.5177
     0.933254     0.840404      1.19468      1.59087      2.07660      2.64950      3.10982      3.55946      4.06610      4.53089      4.81250      4.93391      6.43462      10.3623      18.3076
     0.954993     0.856347      1.21735      1.62105      2.11599      2.69978      3.16881      3.59001      4.10100      4.56978      4.85381      4.97628      6.48985      10.4512      18.4647
     0.977237     0.906785      1.28905      1.71653      2.24063      2.85879      3.35545      3.83586      4.38184      4.88272      5.18618      5.31704      6.93428      11.1669      19.7291
      1.00000     0.951070      1.35200      1.80036      2.35006      2.99841      3.51932      4.01860      4.59060      5.11533      5.43327      5.57037      7.26463      11.6989      20.6691
      1.02329     0.991568      1.40958      1.87702      2.45012      3.12609      3.66918      4.19299      4.78984      5.33735      5.66906      5.81211      7.57993      12.2067      21.5661
      1.04713      1.01172      1.43821      1.91515      2.49990      3.18959      3.74374      4.28652      4.89668      5.45640      5.79552      5.94175      7.74901      12.4790      22.0471
      1.07152      1.00446      1.42791      1.90143      2.48198      3.16672      3.71690      4.28274      4.89235      5.45158      5.79040      5.93651      7.74217      12.4679      22.0276
      1.09648      1.01169      1.43818      1.91510      2.49983      3.18950      3.74364      4.31923      4.93404      5.49804      5.83974      5.98709      7.80814      12.5742      22.2153
      1.12202      1.01949      1.44927      1.92987      2.51910      3.21410      3.77249      4.39042      5.01536      5.58865      5.93599      6.08576      7.93682      12.7814      22.5815
      1.14815      1.04858      1.49062      1.98495      2.59099      3.30582      3.88015      4.52335      5.16720      5.75784      6.11572      6.27001      8.17710      13.1684      23.2652
      1.17490      1.05218      1.49574      1.99176      2.59989      3.31717      3.89348      4.56266      5.21212      5.80790      6.16886      6.32452      8.24820      13.2828      23.4674
      1.20226      1.05113      1.49424      1.98976      2.59729      3.31385      3.88958      4.58524      5.23791      5.83664      6.19939      6.35581      8.28901      13.3486      23.5835
      1.23027      1.07728      1.53142      2.03928      2.66191      3.39631      3.98636      4.71396      5.38496      6.00049      6.37342      6.53424      8.52171      13.7233      24.2456
      1.25893      1.08044      1.53591      2.04526      2.66973      3.40628      3.99805      4.75692      5.43404      6.05518      6.43152      6.59380      8.59938      13.8484      24.4665
      1.28825      1.09212      1.55251      2.06735      2.69857      3.44307      4.04125      4.82319      5.50974      6.13954      6.52111      6.68565      8.71918      14.0413      24.8074
      1.31826      1.10013      1.56390      2.08252      2.71836      3.46834      4.07089      4.88291      5.57796      6.21556      6.60185      6.76843      8.82714      14.2152      25.1145
      1.34896      1.10511      1.57097      2.09195      2.73066      3.48403      4.08931      4.93532      5.63781      6.28224      6.67272      6.84108      8.92185      14.3677      25.3841
      1.38038      1.13108      1.60789      2.14111      2.79483      3.56591      4.18541      5.07051      5.79226      6.45435      6.85549      7.02847      9.16627      14.7613      26.0794
      1.41254      1.08895      1.54800      2.06135      2.69073      3.43307      4.02950      4.92711      5.62845      6.27182      6.66162      6.82971      8.90705      14.3439      25.3419
      1.44544      1.12748      1.60279      2.13431      2.78596      3.55457      4.17213      5.11738      5.84580      6.51401      6.91886      7.09344      9.25099      14.8977      26.3205
      1.47911      1.14829      1.63237      2.17370      2.83738      3.62019      4.24913      5.23513      5.98029      6.66387      7.07806      7.25666      9.46382      15.2405      26.9261
      1.51356      1.22058      1.73513      2.31054      3.01600      3.84809      4.51662      5.57340      6.36674      7.09450      7.53542      7.72556      10.0754      16.2253      28.6660
